,Close,cash_return,sma_200,daily_return,trend_above_sma,always_timing_invested,buy_hold_invested,always_timing_return,buy_hold_return,always_timing_equity,buy_hold_equity,always_timing_growth_10k,buy_hold_growth_10k,trip_count,signal_score,timing_on,combined_invested,combined_return,combined_equity,combined_growth_10k
2009-09-15,78.10460662841797,0.0,65.35456560134888,0.004179320275593534,True,True,True,0.004179320275593534,0.004179320275593534,189.51765462614966,84.67876508506318,1895176.5462614966,846787.6508506318,5,6.0,True,True,0.004179320275593534,273.1194902442703,2731194.902442703
2009-09-16,79.28666687011719,0.0,65.42507890701295,0.015134321683775376,True,True,True,0.015134321683775376,0.015134321683775376,192.38587577601646,85.96032075564537,1923858.7577601646,859603.2075564536,5,6.0,True,True,0.015134321683775376,277.25296846773585,2772529.6846773587
2009-09-17,79.16844177246094,0.000218314559496946,65.52387048721313,-0.001491109442775751,True,True,True,-0.001491109442775751,-0.001491109442775751,192.09900737999016,85.8321445096626,1920990.0737999016,858321.445096626,5,6.0,True,True,-0.001491109442775751,276.839553948416,2768395.53948416
2009-09-18,79.21892547607422,-0.00021826690865300868,65.61148252487183,0.0006376745895591007,True,True,True,0.0006376745895591007,0.0006376745895591007,192.2215040356759,85.88687748718378,1922215.040356759,858868.7748718378,5,6.0,True,True,0.0006376745895591007,277.01608749735374,2770160.8749735374
2009-09-21,79.01850128173828,0.0006546310562101088,65.69067617416381,-0.0025300039495798066,True,True,True,-0.0025300039495798066,-0.0025300039495798066,191.73518287127146,85.66958334792413,1917351.8287127146,856695.8334792414,5,6.0,True,True,-0.0025300039495798066,276.3152357018883,2763152.357018883
2009-09-22,79.47874450683594,-0.0006542027947434859,65.77947874069214,0.005824499549246909,True,True,True,0.005824499549246909,0.005824499549246909,192.85194435747997,86.16856579751828,1928519.4435747997,861685.6579751829,5,6.0,True,True,0.005824499549246909,277.924633667684,2779246.33667684
2009-09-23,78.81806182861328,0.0004364207041400725,65.85546339035034,-0.008312696461452385,True,True,True,-0.008312696461452385,-0.008312696461452385,191.24882468203532,85.45227266552483,1912488.2468203532,854522.7266552483,5,6.0,True,True,-0.008312696461452385,275.61433054884424,2756143.3054884425
2009-09-24,77.9495849609375,-0.00043623032419470853,65.91599912643433,-0.01101875442667255,True,True,True,-0.01101875442667255,-0.01101875442667255,189.1415008484742,84.51069505782235,1891415.0084847421,845106.9505782234,5,6.0,True,True,-0.01101875442667255,272.57740392405475,2725774.0392405475
2009-09-25,77.53387451171875,0.0004364207041400725,65.97988298416138,-0.005333068154590892,True,True,True,-0.005333068154590892,-0.005333068154590892,188.1327963335877,84.05999376128713,1881327.9633358768,840599.9376128713,5,6.0,True,True,-0.005333068154590892,271.1237300515263,2711237.300515263
2009-09-28,78.9219741821289,0.0002181151620974653,66.04850049972534,0.01790313819800593,True,True,True,0.01790313819800593,0.01790313819800593,191.50096378592522,85.56493144651897,1915009.6378592523,855649.3144651897,5,6.0,True,True,0.01790313819800593,275.9776956593976,2759776.9565939764
2009-09-29,78.6844711303711,0.0,66.12378091812134,-0.003009339974310854,True,True,True,-0.003009339974310854,-0.003009339974310854,190.92467228048517,85.30743747791779,1909246.7228048516,853074.3747791778,5,6.0,True,True,-0.003009339974310854,275.1471849478316,2751471.849478316
2009-09-30,78.380126953125,0.0,66.19374097824097,-0.003867906498879914,True,True,True,-0.003867906498879914,-0.003867906498879914,190.18619349977496,84.97747628609416,1901861.9349977495,849774.7628609416,5,6.0,True,True,-0.003867906498879914,274.08294136302334,2740829.413630233
2009-10-01,76.43527221679688,-0.000610672586497274,66.25846271514892,-0.024813110311638575,True,True,True,-0.024813110311638575,-0.024813110311638575,185.4670825007144,82.86892079300266,1854670.8250071441,828689.2079300266,5,6.0,True,True,-0.024813110311638575,267.28209110444425,2672820.9110444426
2009-10-02,76.07896423339844,0.0,66.30646186828614,-0.0046615649171475315,True,True,True,-0.0046615649171475315,-0.0046615649171475315,184.60251565564337,82.48262193911212,1846025.1565564338,824826.2193911212,5,6.0,True,True,-0.0046615649171475315,266.03613828556996,2660361.3828556994
2009-10-05,77.21471405029297,0.0004364016950475502,66.36335948944092,0.014928565712464481,True,True,True,0.014928565712464481,0.014928565712464481,187.3583664412949,83.71396918086653,1873583.664412949,837139.6918086653,5,6.0,True,True,0.014928565712464481,270.00767625785636,2700076.7625785638
2009-10-06,78.32075500488281,-0.00043621133168303405,66.43193737030029,0.014324225223050657,True,True,True,0.014324225223050657,0.014324225223050657,190.04212987962285,84.91310692972878,1900421.2987962286,849131.0692972878,5,6.0,True,True,0.014324225223050657,273.8753270245264,2738753.2702452643
2009-10-07,78.5360107421875,0.0004364016950475502,66.50298118591309,0.0027483869032067787,True,True,True,0.0027483869032067787,0.0027483869032067787,190.56443918044152,85.14648100072505,1905644.3918044153,851464.8100072505,5,6.0,True,True,0.0027483869032067787,274.6280423864321,2746280.4238643213
2009-10-08,79.13729095458984,-0.00043621133168303405,66.58115259170532,0.007656108410907025,True,True,True,0.007656108410907025,0.007656108410907025,192.0234211860707,85.79837169007384,1920234.211860707,857983.7169007383,5,6.0,True,True,0.007656108410907025,276.7306244516178,2767306.244516178
2009-10-09,79.61978149414062,0.0002183050504118711,66.66501871109008,0.006096879659775567,True,True,True,0.006096879659775567,0.006096879659775567,193.19416487690057,86.3214740372729,1931941.6487690057,863214.740372729,5,6.0,True,True,0.006096879659775567,278.41781776707387,2784178.1776707387
2009-10-12,79.9315185546875,0.0,66.7486201095581,0.003915321729058174,True,True,True,0.003915321729058174,0.003915321729058174,193.95058218857034,86.65945038025538,1939505.8218857034,866594.5038025538,5,6.0,True,True,0.003915321729058174,279.50791309873426,2795079.1309873424
2009-10-13,79.76823425292969,0.0,66.82958156585693,-0.0020428024477739948,True,True,True,-0.0020428024477739948,-0.0020428024477739948,193.55437946452832,86.48242224289585,1935543.7946452831,864824.2224289585,5,6.0,True,True,-0.0020428024477739948,278.93693364968397,2789369.3364968398
2009-10-14,81.14153289794922,-0.0002182574037182805,66.91832118988037,0.0172161093683616,True,True,True,0.0172161093683616,0.0172161093683616,196.88663283011502,87.97131308267038,1968866.3283011501,879713.1308267037,5,6.0,True,True,0.0172161093683616,283.7391424062723,2837391.4240627233
2009-10-15,81.43840789794922,0.0,67.00103206634522,0.0036587304848354485,True,True,True,0.0036587304848354485,0.0036587304848354485,197.60698795570715,88.29317640763695,1976069.8795570715,882931.7640763695,5,6.0,True,True,0.0036587304848354485,284.7772674563352,2847772.674563352
2009-10-16,80.8297119140625,0.0004364016950475502,67.0760676574707,-0.00747431094980977,True,True,True,-0.00747431094980977,-0.00747431094980977,196.13001188187087,87.63324575241987,1961300.1188187087,876332.4575241987,5,6.0,True,True,-0.00747431094980977,282.6487536079294,2826487.536079294
2009-10-19,81.49781036376953,-0.00021800150840800558,67.14452377319336,0.008265505763738856,True,True,True,0.008265505763738856,0.008265505763738856,197.75112562552263,88.35757885028164,1977511.2562552264,883575.7885028165,5,6.0,True,True,0.008265505763738856,284.98498850998936,2849849.8850998934
2009-10-20,81.06726837158203,-0.0002182574037182805,67.21122829437256,-0.005282865763702738,True,True,True,-0.005282865763702738,-0.005282865763702738,196.70643297422188,87.89079762200983,1967064.3297422188,878907.9762200983,5,6.0,True,True,-0.005282865763702738,283.4794510710207,2834794.5107102073
2009-10-21,80.3398208618164,0.0,67.27203449249268,-0.008973381296521254,True,True,True,-0.008973381296521254,-0.008973381296521254,194.9413111476656,87.10211998249216,1949413.111476656,871021.1998249216,5,6.0,True,True,-0.008973381296521254,280.9356818668319,2809356.818668319
2009-10-22,81.1563491821289,0.0,67.34713508605957,0.010163432175395615,True,True,True,0.010163432175395615,0.010163432175395615,196.92258394169758,87.98737647126738,1969225.8394169759,879873.7647126738,5,6.0,True,True,0.010163432175395615,283.79095261513396,2837909.5261513395
2009-10-23,80.2284927368164,0.0,67.41624694824219,-0.011432949543235704,True,True,True,-0.011432949543235704,-0.011432949543235704,194.67117797556855,86.9814212356297,1946711.7797556855,869814.212356297,5,6.0,True,True,-0.011432949543235704,280.54638497305837,2805463.849730584
2009-10-26,79.3599624633789,0.0,67.48812805175781,-0.010825708471012274,True,True,True,-0.010825708471012274,-0.010825708471012274,192.5637245550965,86.03978572693845,1925637.2455509652,860397.8572693844,5,6.0,True,True,-0.010825708471012274,277.50927159674364,2775092.7159674363
2009-10-27,78.9962387084961,0.0,67.5659954071045,-0.004583214804954716,True,True,True,-0.004583214804954716,-0.004583214804954716,191.6811636418184,85.64544690717962,1916811.6364181838,856454.4690717962,5,6.0,True,True,-0.004583214804954716,276.2373869946492,2762373.8699464924
2009-10-28,77.50418853759766,0.0,67.63581880569458,-0.018887610287424583,True,True,True,-0.018887610287424583,-0.018887610287424583,188.06076452351166,84.0278090831045,1880607.6452351166,840278.0908310451,5,6.0,True,True,-0.018887610287424583,271.0199228822778,2710199.228822778
2009-10-29,79.16696166992188,0.0002183050504118711,67.72394901275635,0.021453977697187376,True,True,True,0.021453977697187376,0.021453977697187376,192.09541597131508,85.83053982511694,1920954.1597131507,858305.3982511695,5,6.0,True,True,0.021453977697187376,276.83437826328765,2768343.7826328767
2009-10-30,76.8732681274414,0.0004362022670016952,67.80050149917602,-0.02897286309968261,True,True,True,-0.02897286309968261,-0.02897286309968261,186.5298617823016,83.34378334499198,1865298.617823016,833437.8334499197,5,6.0,True,True,-0.02897286309968261,268.81369372057964,2688136.937205796
2009-11-02,77.43739318847656,2.16600220037666e-05,67.87746753692628,0.007338377498143256,True,True,True,0.007338377498143256,0.007338377498143256,187.8986883227366,83.955391489301,1878986.883227366,839553.9148930099,5,6.0,True,True,0.007338377498143256,270.7863500817715,2707863.500817715
2009-11-03,77.68234252929688,0.0,67.97203367233277,0.0031631919765704453,True,True,True,0.0031631919765704453,0.0031631919765704453,188.4930479460472,84.22095851004978,1884930.479460472,842209.5851004978,5,6.0,True,True,0.0031631919765704453,271.64289929171497,2716428.99291715
2009-11-04,77.88276672363281,-0.00021763685322939708,68.05491004943848,0.002580048281375591,True,True,True,0.002580048281375591,0.002580048281375591,188.97936911045164,84.43825264930945,1889793.6911045164,844382.5264930945,5,6.0,True,True,0.002580048281375591,272.34375108718046,2723437.510871805
2009-11-05,79.31543731689453,0.0,68.14969118118286,0.018395219552812758,True,True,True,0.018395219552812758,0.018395219552812758,192.45568609619045,85.99151284544936,1924556.8609619045,859915.1284544936,5,6.0,True,True,0.018395219552812758,277.35357418226573,2773535.741822657
2009-11-06,79.52326965332031,0.0002176842293399872,68.24419843673707,0.0026203264264359483,True,True,True,0.0026203264264359483,0.0026203264264359483,192.95998281638614,86.2168386790075,1929599.8281638615,862168.386790075,5,6.0,True,True,0.0026203264264359483,278.080331082162,2780803.31082162
2009-11-09,81.33450317382812,0.0,68.34568296432495,0.022776145000121817,True,True,True,0.022776145000121817,0.022776145000121817,197.35486736423317,88.18052589821268,1973548.6736423317,881805.2589821268,5,6.0,True,True,0.022776145000121817,284.4139290245712,2844139.290245712
2009-11-10,81.34934997558594,-0.0006538477518790442,68.44414161682128,0.00018254001903827977,True,True,True,0.00018254001903827977,0.00018254001903827977,197.39089252547913,88.19662237308894,1973908.9252547913,881966.2237308894,5,6.0,True,True,0.00018254001903827977,284.4658459485901,2844658.4594859006
2009-11-11,81.7650375366211,0.0,68.53424821853638,0.005109906362618766,True,True,True,0.005109906362618766,0.005109906362618766,198.3995415031181,88.64729885491468,1983995.415031181,886472.9885491468,5,6.0,True,True,0.005109906362618766,285.9194397847505,2859194.3978475053
2009-11-12,80.93366241455078,0.0,68.63055574417115,-0.010167855933508885,True,True,True,-0.010167855933508885,-0.010167855933508885,196.38224354784018,87.7459458912632,1963822.4354784018,877459.4589126321,5,6.0,True,True,-0.010167855933508885,283.0122521124296,2830122.5211242964
2009-11-13,81.37159729003906,0.0,68.73532573699951,0.005411034944213133,True,True,True,0.005411034944213133,0.005411034944213133,197.4448747301005,88.22074227069386,1974448.747301005,882207.4227069386,5,6.0,True,True,0.005411034944213133,284.54364129825046,2845436.412982505
2009-11-16,82.55186462402344,0.0,68.84690902709961,0.014504659774312367,True,True,True,0.014504659774312367,0.014504659774312367,200.30874546224234,89.50035412236757,2003087.4546224235,895003.5412236757,5,6.0,True,True,0.014504659774312367,288.6708500062256,2886708.5000622557
2009-11-17,82.64836883544922,0.0,68.95474414825439,0.0011690131030388518,True,True,True,0.0011690131030388518,0.0011690131030388518,200.54290901034096,89.60498120906324,2005429.0901034097,896049.8120906324,5,6.0,True,True,0.0011690131030388518,289.0083100123482,2890083.100123482
2009-11-18,82.5964126586914,0.0,69.06381465911865,-0.0006286412846363554,True,True,True,-0.0006286412846363554,-0.0006286412846363554,200.416839458396,89.54865181856616,2004168.39458396,895486.5181856615,5,6.0,True,True,-0.0006286412846363554,288.8266274570715,2888266.2745707147
2009-11-19,81.52009582519531,0.0,69.162981300354,-0.013031036080752068,True,True,True,-0.013031036080752068,-0.013031036080752068,197.80520039222336,88.38174010573572,1978052.0039222336,883817.4010573572,5,6.0,True,True,-0.013031036080752068,285.0629172535964,2850629.1725359643
2009-11-20,81.23058319091797,0.0,69.2519108581543,-0.0035514265696908742,True,True,True,-0.0035514265696908742,-0.0035514265696908742,197.10270974792738,88.06785884564869,1971027.0974792738,880678.5884564868,5,6.0,True,True,-0.0035514265696908742,284.05053723522843,2840505.3723522844
2009-11-23,82.26240539550781,0.0,69.34556182861328,0.012702385777099812,True,True,True,0.012702385777099812,0.012702385777099812,199.6063844048573,89.18653076326929,1996063.844048573,891865.3076326929,5,6.0,True,True,0.012702385777099812,287.65865673938276,2876586.5673938277
2009-11-24,82.3885726928711,0.0,69.45439559936523,0.0015337175804266412,True,True,True,0.0015337175804266412,0.0015337175804266412,199.9125242257844,89.32331771343817,1999125.2422578442,893233.1771343817,5,6.0,True,True,0.0015337175804266412,288.09984387838585,2880998.4387838584
2009-11-25,82.67806243896484,0.0,69.56288963317871,0.0035137123587869468,True,True,True,0.0035137123587869468,0.0035137123587869468,200.61495933283285,89.63717415881574,2006149.5933283286,896371.7415881574,5,6.0,True,True,0.0035137123587869468,289.1121438603859,2891121.438603859
2009-11-27,81.33450317382812,0.00021819605008888132,69.66444715499878,-0.016250492881694778,True,True,True,-0.016250492881694778,-0.016250492881694778,197.35486736423317,88.18052589821266,1973548.6736423317,881805.2589821266,5,6.0,True,True,-0.016250492881694778,284.4139290245712,2844139.290245712
2009-11-30,81.6091537475586,0.0,69.7706602859497,0.0033768027468426,True,True,True,0.0033768027468426,0.0033768027468426,198.02129582245146,88.47829414028378,1980212.9582245147,884782.9414028378,5,6.0,True,True,0.0033768027468426,285.3743387613417,2853743.3876134166
2009-12-01,82.61868286132812,0.0,69.89483163833619,0.012370292637665425,True,True,True,0.012370292637665425,0.012370292637665425,200.4708772002649,89.57279653088052,2004708.772002649,895727.9653088052,5,6.0,True,True,0.012370292637665425,288.90450284309975,2889045.0284309974
2009-12-02,82.5815658569336,-0.00021814845095846636,70.01951049804687,-0.0004492567916730694,True,True,True,-0.0004492567916730694,-0.0004492567916730694,200.38081429715004,89.53255534368988,2003808.1429715003,895325.5534368987,5,6.0,True,True,-0.0004492567916730694,288.77471053305254,2887747.1053305254
2009-12-03,81.9357681274414,0.0,70.14406034469604,-0.007820119693673355,True,True,True,-0.007820119693673355,-0.007820119693673355,198.81381234503058,88.83240004442179,1988138.1234503058,888324.0004442179,5,6.0,True,True,-0.007820119693673355,286.5164577321782,2865164.577321782
2009-12-04,82.40341186523438,0.00043649630077458035,70.2737202835083,0.005707443140895441,True,True,True,0.005707443140895441,0.005707443140895441,199.9485308746145,89.33940591674461,1999485.308746145,893394.0591674461,5,6.0,True,True,0.005707443140895441,288.15173412361537,2881517.3412361536
2009-12-07,82.2772445678711,-0.0004363058548829679,70.41285167694092,-0.0015310931247558557,True,True,True,-0.0015310931247558557,-0.0015310931247558557,199.64239105368736,89.20261896657571,1996423.9105368736,892026.1896657571,5,6.0,True,True,-0.0015310931247558557,287.7105469846122,2877105.4698461224
2009-12-08,81.36419677734375,0.0,70.5370966911316,-0.011097209141151532,True,True,True,-0.011097209141151532,-0.011097209141151532,197.42691768672503,88.21271884796518,1974269.1768672504,882127.1884796518,5,6.0,True,True,-0.011097209141151532,284.5177628726089,2845177.628726089
2009-12-09,81.66852569580078,0.00043649630077458035,70.66508810043335,0.0037403296598605973,True,True,True,0.0037403296598605973,0.0037403296598605973,198.16535944260355,88.54266349664917,1981653.5944260354,885426.6349664917,5,6.0,True,True,0.0037403296598605973,285.58195309983853,2855819.5309983855
2009-12-10,82.12876892089844,-0.0004363058548829679,70.79993942260742,0.0056355030432651,True,True,True,0.0056355030432651,0.0056355030432651,199.28212092881205,89.04164594624334,1992821.2092881205,890416.4594624334,5,6.0,True,True,0.0056355030432651,287.19135106563425,2871913.5106563424
2009-12-11,82.47765350341797,0.0,70.94269889831543,0.004248019142422121,True,True,True,0.004248019142422121,0.004248019142422121,200.12867519326014,89.41989656269575,2001286.7519326014,894198.9656269576,5,6.0,True,True,0.004248019142422121,288.41134542249915,2884113.4542249916
2009-12-14,83.04180908203125,-0.00021809184949184157,71.10042387008667,0.006840102193134134,True,True,True,0.006840102193134134,0.006840102193134134,201.49757578335857,90.03153779328407,2014975.7578335856,900315.3779328407,5,6.0,True,True,0.006840102193134134,290.3841084988484,2903841.0849884837
2009-12-15,82.65579986572266,0.0,71.25815166473389,-0.004648371953545505,True,True,True,-0.004648371953545505,-0.004648371953545505,200.5609401033798,89.6130377180712,2005609.401033798,896130.377180712,5,6.0,True,True,-0.004648371953545505,289.034295153147,2890342.9515314703
2009-12-16,82.781982421875,0.00021813942392223673,71.41045631408691,0.0015266025657889593,True,True,True,0.0015266025657889593,0.0015266025657889593,200.86711694913868,89.74984121137975,2008671.1694913867,897498.4121137975,4,5.0,True,True,0.0015266025657889593,289.4755356497288,2894755.3564972878
2009-12-17,81.78729248046875,0.0,71.56847343444824,-0.012015778220157758,True,True,True,-0.012015778220157758,-0.012015778220157758,198.45354222015533,88.67142702408943,1984535.4222015534,886714.2702408943,4,5.0,True,True,-0.012015778220157758,285.9972618132003,2859972.6181320027
2009-12-18,82.25,0.0,71.72836639404296,0.005657450020634336,True,True,True,0.005657450020634336,0.005657450020634336,199.5762832166837,89.17308119073654,1995762.8321668368,891730.8119073653,4,5.0,True,True,0.005657450020634336,287.6152770279467,2876152.770279467
2009-12-21,83.08587646484375,0.0,71.8953928565979,0.010162631791413412,True,True,True,0.010162631791413412,0.010162631791413412,201.6045034973137,90.07931438058381,2016045.0349731368,900793.1438058381,4,5.0,True,True,0.010162631791413412,290.5382051859671,2905382.0518596712
2009-12-22,83.38440704345703,0.0,72.0491049003601,0.0035930364017957572,True,True,True,0.0035930364017957572,0.0035930364017957572,202.3288758171455,90.40297263620205,2023288.758171455,904029.7263620205,4,5.0,True,True,0.0035930364017957572,291.5821195333127,2915821.1953331274
2009-12-23,83.54859161376953,0.0,72.2019236946106,0.0019690080691816547,True,True,True,0.0019690080691816547,0.0019690080691816547,202.7272630062579,90.58097681880074,2027272.6300625792,905809.7681880074,4,5.0,True,True,0.0019690080691816547,292.1562470795029,2921562.4707950293
2009-12-24,83.9441146850586,0.00021819605008888132,72.34628936767578,0.0047340483382112275,True,True,True,0.0047340483382112275,0.0047340483382112275,203.6869836688028,91.00979154158333,2036869.8366880282,910097.9154158332,4,5.0,True,True,0.0047340483382112275,293.5393288754877,2935393.2887548767
2009-12-28,84.12322998046875,-0.00021814845095846636,72.48939891815185,0.002133744528513448,True,True,True,0.002133744528513448,0.002133744528513448,204.12159965573554,91.20398318632633,2041215.9965573554,912039.8318632633,4,5.0,True,True,0.002133744528513448,294.16566681237924,2941656.6681237924
2009-12-29,84.00385284423828,8.773690266217216e-05,72.63275041580201,-0.0014190745678475114,True,True,True,-0.0014190745678475114,-0.0014190745678475114,203.83193588491574,91.07455793330021,2038319.3588491573,910745.5793330021,4,5.0,True,True,-0.0014190745678475114,293.74822379587187,2937482.2379587186
2009-12-30,83.97394561767578,0.0002179685250116581,72.76749114990234,-0.00035602208172469396,True,True,True,-0.00035602208172469396,-0.00035602208172469396,203.75936721478,91.04213337959264,2037593.6721478002,910421.3337959264,4,5.0,True,True,-0.00035602208172469396,293.6436429417331,2936436.4294173312
2009-12-31,83.16796112060547,0.00021781685633714964,72.89181949615478,-0.009598030569384797,True,True,True,-0.009598030569384797,-0.009598030569384797,201.80367857945404,90.1683082003133,2018036.7857945405,901683.082003133,4,5.0,True,True,-0.009598030569384797,290.82524228027285,2908252.4228027286
2010-01-04,84.57848358154297,-0.00043564299103748816,73.02681108474731,0.01695992593700879,True,True,True,0.01695992593700879,0.01695992593700879,205.22625402197752,91.697556029256,2052262.5402197752,916975.56029256,4,5.0,True,True,0.01695992593700879,295.75761684995894,2957576.1684995894
2010-01-05,84.80237579345703,-0.00021880205665603114,73.16905279159546,0.002647153299907501,True,True,True,0.002647153299907501,0.002647153299907501,205.76951937753947,91.9402935172923,2057695.1937753947,919402.935172923,4,5.0,True,True,0.002647153299907501,296.54053260137607,2965405.3260137606
2010-01-06,84.86209106445312,0.0,73.29135370254517,0.0007041697881382536,True,True,True,0.0007041697881382536,0.0007041697881382536,205.91441605640486,92.00503509429974,2059144.1605640487,920050.3509429974,4,5.0,True,True,0.0007041697881382536,296.7493474853924,2967493.4748539235
2010-01-07,85.22029876708984,0.0,73.42139631271363,0.004221056753888508,True,True,True,0.004221056753888508,0.004221056753888508,206.78359249302275,92.39339356907628,2067835.9249302275,923933.9356907628,4,5.0,True,True,0.004221056753888508,298.0019433228076,2980019.433228076
2010-01-08,85.50390625,0.0,73.54973472595215,0.0033279334502835933,True,True,True,0.0033279334502835933,0.0033279334502835933,207.4717545274501,92.70087263412003,2074717.545274501,927008.7263412003,4,5.0,True,True,0.0033279334502835933,298.9936739582411,2989936.739582411
2010-01-11,85.6233139038086,0.0,73.67257270812988,0.0013965169434420055,True,True,True,0.0013965169434420055,0.0013965169434420055,207.7614923479333,92.83033097342543,2077614.923479333,928303.3097342544,4,5.0,True,True,0.0013965169434420055,299.4112236899058,2994112.236899058
2010-01-12,84.82476806640625,0.0,73.79692771911621,-0.009326266422010399,True,True,True,-0.009326266422010399,-0.009326266422010399,205.82385331806202,91.96457057472387,2058238.5331806203,919645.7057472386,4,5.0,True,True,-0.009326266422010399,296.6188348480336,2966188.348480336
2010-01-13,85.5412368774414,0.00043686616888383156,73.93522346496582,0.008446457648717098,True,True,True,0.008446457648717098,0.008446457648717098,207.5623357782088,92.74134542526572,2075623.357782088,927413.4542526572,4,5.0,True,True,0.008446457648717098,299.1242132743893,2991242.132743893
2010-01-14,85.77256774902344,-0.0002179210250872199,74.0719944190979,0.002704319928334309,True,True,True,0.002704319928334309,0.002704319928334309,208.1236507392254,92.9921476938798,2081236.5073922542,929921.476938798,4,5.0,True,True,0.002704319928334309,299.9331408453946,2999331.4084539455
2010-01-15,84.80982208251953,0.0,74.19829486846923,-0.011224400665268308,True,True,True,-0.011224400665268308,-0.011224400665268308,205.78758749540998,91.94836656943988,2057875.8749540998,919483.6656943988,4,5.0,True,True,-0.011224400665268308,296.5665710997535,2965665.710997535
2010-01-19,85.86957550048828,0.0,74.32118869781495,0.01249564486690713,True,True,True,0.01249564486690713,0.01249564486690713,208.3590361067702,93.0973207041838,2083590.3610677018,930973.207041838,4,5.0,True,True,0.01249564486690713,300.2723616516124,3002723.616516124
2010-01-20,84.99639892578125,0.0,74.43666784286499,-0.010168637373804912,True,True,True,-0.010168637373804912,-0.010168637373804912,206.24030862504492,92.15064780947013,2062403.086250449,921506.4780947013,3,4.0,True,True,-0.010168637373804912,297.2190008926012,2972190.0089260116
2010-01-21,83.36199951171875,0.0,74.54639932632446,-0.019229043050278616,True,True,True,-0.019229043050278616,-0.019229043050278616,202.2745048517912,90.37867903563077,2022745.048517912,903786.7903563076,3,4.0,True,True,-0.019229043050278616,291.50376392907657,2915037.639290766
2010-01-22,81.50370788574219,0.0,74.6540020942688,-0.022291831252384098,True,True,True,-0.022291831252384098,-0.022291831252384098,197.76543572297552,88.36397277375511,1977654.3572297553,883639.7277375511,3,4.0,True,True,-0.022291831252384098,285.0056112141348,2850056.112141348
2010-01-25,81.9216537475586,0.0002179685250116581,74.76046216964721,0.005127936785431997,True,True,True,0.005127936785431997,0.005127936785431997,198.77956437570637,88.81709764024856,1987795.6437570637,888170.9764024856,3,4.0,True,True,0.005127936785431997,286.46710197193426,2864671.0197193427
2010-01-26,81.57836151123047,0.0,74.85315784454346,-0.004190494461769334,True,True,True,-0.004190494461769334,-0.004190494461769334,197.94657971207704,88.44491008447667,1979465.7971207704,884449.1008447667,3,4.0,True,True,-0.004190494461769334,285.26666316764175,2852666.6316764173
2010-01-27,81.9664306640625,0.00021781685633714964,74.947720413208,0.0047570108744903195,True,True,True,0.0047570108744903195,0.0047570108744903195,198.88821374433556,88.86564348354185,1988882.1374433555,888656.4348354185,3,4.0,True,True,0.0047570108744903195,286.6236797864598,2866236.7978645978
2010-01-28,81.02609252929688,-0.00021776942248608044,75.04301748275756,-0.01147223475692849,True,True,True,-0.01147223475692849,-0.01147223475692849,196.60652146587438,87.84615595967314,1966065.2146587437,878461.5595967314,3,4.0,True,True,-0.01147223475692849,283.3354656450548,2833354.6564505477
2010-01-29,80.14546966552734,0.00021781685633714964,75.13060556411743,-0.010868386173887412,True,True,True,-0.010868386173887412,-0.010868386173887412,194.46972586627857,86.89141001281187,1944697.2586627856,868914.1001281188,3,4.0,True,True,-0.010868386173887412,280.2560663876661,2802560.663876661
2010-02-01,81.39178466796875,-0.00021776942248608044,75.21983371734619,0.015550660662950522,True,True,True,0.015550660662950522,0.015550660662950522,197.49385858244207,88.24262884444641,1974938.5858244207,882426.2884444641,3,4.0,True,True,0.015550660662950522,284.614233374794,2846142.33374794
2010-02-02,82.37686920166016,-0.0002179210250872199,75.31185693740845,0.012102997098662804,True,True,True,0.012102997098662804,0.012102997098662804,199.8841261798691,89.31062912532913,1998841.261798691,893106.2912532913,3,4.0,True,True,0.012102997098662804,288.0589186155673,2880589.1861556727
2010-02-03,81.9664306640625,0.00043583285856763077,75.41523504257202,-0.0049824488545795464,True,True,True,-0.0049824488545795464,-0.0049824488545795464,198.8882137443356,88.86564348354186,1988882.137443356,888656.4348354186,3,4.0,True,True,-0.0049824488545795464,286.6236797864597,2866236.7978645973
2010-02-04,79.43643951416016,0.0,75.49997596740722,-0.03086618667429175,True,True,True,-0.03086618667429175,-0.03086618667429175,192.74929301158647,86.1226999428478,1927492.9301158648,861226.9994284781,3,4.0,True,True,-0.03086618667429175,277.7766997808984,2777766.997808984
2010-02-05,79.60063934326172,0.0,75.5874479484558,0.0020670592753881945,True,True,True,0.0020670592753881945,0.0020670592753881945,193.14771722553058,86.30072066858614,1931477.1722553058,863007.2066858613,3,4.0,True,True,0.0020670592753881945,278.35088068466723,2783508.806846672
2010-02-08,79.02600860595703,0.0,75.66899795532227,-0.007218921129850564,True,True,True,-0.007218921129850564,-0.007218921129850564,191.7533990884688,85.67772257263034,1917533.990884688,856777.2257263034,3,4.0,True,True,-0.007218921129850564,276.34148763058016,2763414.876305802
2010-02-09,80.0185317993164,0.0,75.75077222824096,0.01255944986805968,True,True,True,0.01255944986805968,0.01255944986805968,194.16171629135047,86.75378763409083,1941617.1629135048,867537.8763409082,3,4.0,True,True,0.01255944986805968,279.8121846909415,2798121.846909415
2010-02-10,79.86183166503906,0.0,75.83477489471436,-0.001958298043637452,True,True,True,-0.001958298043637452,-0.001958298043637452,193.78148978218783,86.58389786148885,1937814.8978218783,865838.9786148885,3,4.0,True,True,-0.001958298043637452,279.26422903707527,2792642.2903707526
